Source DataFile                                              ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,     Chisq,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Alp1QA,    Tau1QA,    Alp2QA,    Tau2QA,    Alp3QA,    Tau3QA,
-------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:48:49,    1676389729576,--Not Acquired--     ,--Not Acquired--     , -1223.15,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   112  ,    20.4499,     0.9325,   1001.75,   2329.72,    0.5700,    276.21,    0.4800,    0.6187,       543,    0.2537,      4417,    0.1276,    100047,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:48:52,    1676389731794,--Not Acquired--     ,--Not Acquired--     , -1219.84,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.2313,     0.9205,   1065.47,   2242.24,    0.5248,    288.75,    0.4370,    0.5586,       437,    0.3362,      1919,    0.1052,     40742,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:48:54,    1676389733952,--Not Acquired--     ,--Not Acquired--     , -1221.54,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.0079,     0.9186,   1064.66,   2240.85,    0.5249,    288.25,    0.4380,    0.5462,       416,    0.3514,      1851,    0.1024,     42540,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:48:56,    1676389735939,--Not Acquired--     ,--Not Acquired--     , -1220.04,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.0173,     0.9193,   1062.34,   2232.19,    0.5241,    290.68,    0.4390,    0.5554,       416,    0.3457,      1888,    0.0989,     43585,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:48:58,    1676389738011,--Not Acquired--     ,--Not Acquired--     , -1222.01,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,     3.5702,     0.9160,   1062.88,   2232.56,    0.5239,    288.59,    0.4340,    0.5368,       395,    0.3640,      1806,    0.0992,     43678,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:00,    1676389740206,--Not Acquired--     ,--Not Acquired--     , -1213.43,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.8604,     0.9177,   1064.82,   2227.82,    0.5220,    290.04,    0.4370,    0.5359,       396,    0.3657,      1817,    0.0984,     43159,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:02,    1676389742113,--Not Acquired--     ,--Not Acquired--     , -1214.96,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,     4.5049,     0.9179,   1063.44,   2223.92,    0.5218,    289.89,    0.4360,    0.5405,       402,    0.3613,      1849,    0.0982,     43851,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:04,    1676389744002,--Not Acquired--     ,--Not Acquired--     , -1216.06,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     5.0068,     0.9176,   1065.25,   2222.38,    0.5207,    288.45,    0.4350,    0.5484,       413,    0.3533,      1876,    0.0983,     43819,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:06,    1676389745891,--Not Acquired--     ,--Not Acquired--     , -1217.24,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.2508,     0.9189,   1064.80,   2219.82,    0.5203,    290.14,    0.4380,    0.5390,       405,    0.3613,      1865,    0.0997,     44565,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:07,    1676389747784,--Not Acquired--     ,--Not Acquired--     , -1215.08,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.7643,     0.9170,   1065.39,   2224.52,    0.5211,    288.71,    0.4360,    0.5302,       394,    0.3706,      1820,    0.0992,     44167,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:09,    1676389749673,--Not Acquired--     ,--Not Acquired--     , -1220.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.8543,     0.9187,   1066.93,   2216.40,    0.5186,    288.65,    0.4350,    0.5494,       419,    0.3520,      1931,    0.0986,     45906,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:11,    1676389751584,--Not Acquired--     ,--Not Acquired--     , -1216.46,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.6262,     0.9170,   1063.35,   2220.96,    0.5212,    289.04,    0.4300,    0.5477,       409,    0.3552,      1923,    0.0971,     47956,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:13,    1676389753466,--Not Acquired--     ,--Not Acquired--     , -1216.14,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,     5.1185,     0.9174,   1065.50,   2222.29,    0.5205,    289.96,    0.4330,    0.5335,       396,    0.3677,      1852,    0.0988,     46134,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:15,    1676389755341,--Not Acquired--     ,--Not Acquired--     , -1219.49,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.5394,     0.9178,   1069.29,   2221.43,    0.5186,    288.79,    0.4360,    0.5205,       391,    0.3800,      1817,    0.0995,     45144,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:17,    1676389757216,--Not Acquired--     ,--Not Acquired--     , -1217.60,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.3890,     0.9188,   1068.03,   2216.15,    0.5181,    289.32,    0.4350,    0.5377,       409,    0.3626,      1904,    0.0997,     46565,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:19,    1676389759100,--Not Acquired--     ,--Not Acquired--     , -1216.30,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.3813,     0.9164,   1066.12,   2220.83,    0.5199,    288.63,    0.4260,    0.5417,       407,    0.3591,      1886,    0.0992,     47181,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:21,    1676389760983,--Not Acquired--     ,--Not Acquired--     , -1215.28,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.3240,     0.9189,   1065.30,   2213.11,    0.5186,    289.04,    0.4330,    0.5468,       417,    0.3536,      1958,    0.0996,     48600,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:23,    1676389762896,--Not Acquired--     ,--Not Acquired--     , -1217.99,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.0156,     0.9163,   1069.47,   2222.29,    0.5188,    287.86,    0.4320,    0.5253,       392,    0.3749,      1831,    0.0998,     46245,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:24,    1676389764739,--Not Acquired--     ,--Not Acquired--     , -1219.72,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.7150,     0.9201,   1068.29,   2215.40,    0.5178,    290.02,    0.4400,    0.5252,       401,    0.3744,      1860,    0.1004,     47266,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:26,    1676389766633,--Not Acquired--     ,--Not Acquired--     , -1216.14,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.8700,     0.9179,   1067.01,   2215.90,    0.5185,    289.05,    0.4310,    0.5409,       409,    0.3610,      1943,    0.0981,     49148,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:28,    1676389768531,--Not Acquired--     ,--Not Acquired--     , -1217.91,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.7231,     0.9176,   1068.02,   2219.84,    0.5189,    288.90,    0.4350,    0.5208,       392,    0.3791,      1819,    0.1001,     46427,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:30,    1676389770396,--Not Acquired--     ,--Not Acquired--     , -1221.34,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   211  ,     3.7481,     0.9141,   1069.22,   2228.52,    0.5202,    288.29,    0.4280,    0.5115,       371,    0.3899,      1772,    0.0986,     46919,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:32,    1676389772532,--Not Acquired--     ,--Not Acquired--     , -1226.42,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     7.3414,     0.9180,   1068.17,   2218.41,    0.5185,    287.64,    0.4370,    0.5248,       395,    0.3735,      1877,    0.1017,     47735,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:34,    1676389774422,--Not Acquired--     ,--Not Acquired--     , -1221.14,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.3037,     0.9205,   1068.36,   2211.48,    0.5169,    289.97,    0.4390,    0.5226,       405,    0.3757,      1848,    0.1017,     46875,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_2S_445_1_data.csv , 2023/02/14, 11:49:36,    1676389776303,--Not Acquired--     ,--Not Acquired--     , -1224.72,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     5.3931,     0.9211,   1066.95,   2207.95,    0.5168,    290.64,    0.4370,    0.5272,       413,    0.3715,      1896,    0.1013,     48187,
