Source DataFile                                        ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,     Chisq,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Alp1QA,    Tau1QA,    Alp2QA,    Tau2QA,    Alp3QA,    Tau3QA,   Light_1,
-------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:19,    1675784959289,--Not Acquired--     ,--Not Acquired--     , -2955.35,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   112  ,     1.0096,     0.9413,    392.52,    619.36,    0.3662,    507.66,    0.3160,    0.6695,       433,    0.2450,      1170,    0.0855,     26924,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:22,    1675784962296,--Not Acquired--     ,--Not Acquired--     , -2951.18,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.8529,     0.9123,    391.01,    626.94,    0.3763,    450.62,    0.2440,    0.7073,       357,    0.2199,      1435,    0.0728,     29080,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:25,    1675784965504,--Not Acquired--     ,--Not Acquired--     , -2953.54,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.0616,     0.9404,    389.23,    610.91,    0.3629,    502.13,    0.3150,    0.7057,       440,    0.2145,      1393,    0.0798,     33675,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:28,    1675784968432,--Not Acquired--     ,--Not Acquired--     , -2943.70,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.0360,     0.9303,    387.35,    614.19,    0.3693,    453.66,    0.2880,    0.8207,       483,    0.1173,      3762,    0.0620,     46777,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:31,    1675784971405,--Not Acquired--     ,--Not Acquired--     , -2954.17,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.7303,     0.9377,    391.45,    613.33,    0.3618,    505.09,    0.3090,    0.7591,       436,    0.1667,      1724,    0.0742,     30436,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:34,    1675784974371,--Not Acquired--     ,--Not Acquired--     , -2955.67,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.7317,     0.9401,    389.58,    617.47,    0.3691,    506.60,    0.3450,    0.6759,       391,    0.2523,      1426,    0.0718,     37994,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:37,    1675784977318,--Not Acquired--     ,--Not Acquired--     , -2949.53,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.9931,     0.9349,    393.94,    622.51,    0.3672,    509.10,    0.3510,    0.6742,       348,    0.2517,      1285,    0.0741,     24205,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:40,    1675784980222,--Not Acquired--     ,--Not Acquired--     , -2950.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.9108,     0.9411,    388.21,    612.63,    0.3663,    495.78,    0.3240,    0.7764,       473,    0.1457,      1859,    0.0779,     32397,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:43,    1675784983162,--Not Acquired--     ,--Not Acquired--     , -2952.44,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.0334,     0.9165,    387.94,    616.40,    0.3706,    476.85,    0.1840,    0.7764,       414,    0.1589,      1840,    0.0647,     31750,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:46,    1675784986173,--Not Acquired--     ,--Not Acquired--     , -2953.07,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.8665,     0.8909,    402.28,    665.41,    0.3954,    394.96,    0.2610,    0.6600,       307,    0.2698,      1166,    0.0702,     24098,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:49,    1675784989144,--Not Acquired--     ,--Not Acquired--     , -2947.80,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.9988,     0.9150,    386.34,    613.95,    0.3707,    470.87,    0.1740,    0.7816,       421,    0.1534,      1911,    0.0650,     39827,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:52,    1675784992156,--Not Acquired--     ,--Not Acquired--     , -2956.85,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   112  ,     1.0896,     0.9325,    387.35,    614.42,    0.3696,    509.54,    0.2770,    0.7516,       406,    0.1833,      1916,    0.0651,     42131,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:55,    1675784995187,--Not Acquired--     ,--Not Acquired--     , -2943.70,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.0030,     0.9109,    386.06,    616.55,    0.3738,    482.91,    0.1670,    0.7339,       370,    0.2052,      1478,    0.0609,     35427,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:49:58,    1675784998162,--Not Acquired--     ,--Not Acquired--     , -2944.96,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.8905,     0.9432,    390.67,    613.45,    0.3632,    521.82,    0.3500,    0.7273,       423,    0.1936,      1410,    0.0791,     27467,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:50:01,    1675785001082,--Not Acquired--     ,--Not Acquired--     , -2961.65,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.0533,     0.9374,    385.10,    612.41,    0.3712,    497.55,    0.2880,    0.8135,       477,    0.1256,      3289,    0.0609,     55799,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:50:04,    1675785004039,--Not Acquired--     ,--Not Acquired--     , -2952.20,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.0190,     0.9209,    383.69,    613.30,    0.3744,    480.93,    0.2070,    0.7888,       421,    0.1545,      2606,    0.0567,     55087,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:50:07,    1675785007001,--Not Acquired--     ,--Not Acquired--     , -2961.97,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   212  ,     0.7371,     0.9283,    385.49,    611.36,    0.3695,    490.71,    0.2310,    0.8211,       461,    0.1181,      2981,    0.0608,     46009,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:50:10,    1675785009963,--Not Acquired--     ,--Not Acquired--     , -2948.43,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.0135,     0.9276,    388.79,    615.95,    0.3688,    487.47,    0.2750,    0.6775,       375,    0.2482,      1308,    0.0743,     30539,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:50:13,    1675785012883,--Not Acquired--     ,--Not Acquired--     , -2942.83,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.8724,     0.9171,    390.53,    628.21,    0.3783,    493.77,    0.2440,    0.7590,       356,    0.1793,      1588,    0.0617,     30482,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:50:16,    1675785015802,--Not Acquired--     ,--Not Acquired--     , -2958.27,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.0650,     0.9327,    391.16,    613.37,    0.3623,    487.58,    0.2850,    0.6708,       405,    0.2607,      1301,    0.0685,     28318,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:50:18,    1675785018743,--Not Acquired--     ,--Not Acquired--     , -2951.73,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.8909,     0.9268,    386.97,    613.99,    0.3697,    472.85,    0.2320,    0.8293,       477,    0.1139,      3484,    0.0568,     50619,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:50:21,    1675785021683,--Not Acquired--     ,--Not Acquired--     , -2948.35,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.0327,     0.9303,    385.54,    621.44,    0.3796,    508.67,    0.2580,    0.8225,       436,    0.1277,      3240,    0.0498,     60187,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:50:24,    1675785024666,--Not Acquired--     ,--Not Acquired--     , -2953.15,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.0872,     0.9480,    391.84,    610.46,    0.3581,    516.38,    0.3700,    0.7244,       454,    0.1986,      1572,    0.0770,     31526,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:50:27,    1675785027587,--Not Acquired--     ,--Not Acquired--     , -2947.32,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.9677,     0.9221,    391.41,    622.77,    0.3715,    479.24,    0.2490,    0.8071,       415,    0.1324,      2328,    0.0605,     32437,      0.00,
C:\LIFT\DATA\LOW\LOW_20230207_NaOm0118_2S_445_data.csv , 2023/02/07, 11:50:30,    1675785030524,--Not Acquired--     ,--Not Acquired--     , -2952.60,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.9931,     0.9265,    391.54,    622.42,    0.3709,    498.26,    0.2970,    0.6484,       329,    0.2860,      1260,    0.0656,     28983,      0.00,
